Ride_ID;Driver_ID;Customer_ID;Driver_Name;Pickup_Location;Dropoff_Location;Ride_Start_Time;Ride_End_Time;Ride_Fare;Day_of_Week;Hour_of_Day;Peak_Hours;Driver_Rating;Past_Cancellations;Weather_Condition;Traffic_Condition;Cancellation_Reason;Cancellation_Status
be752d03-8bce-4ac8-acce-5a2694107149;6315;7315;David Wilson;Samanthaview;New Joshuaport;2025-01-01 00:28:45;2025-01-01 02:01:18;94,98;Wednesday;0;0;4,3;0;Foggy;Low;Traffic conditions;Completed
c1500c4a-6a3b-4ba3-850e-49afd716c642;6316;7316;Jessica Martinez;Josephbury;Navarrofurt;2025-01-01 08:49:53;2025-01-01 09:28:59;17,62;Wednesday;8;1;4,2;3;Rainy;High;Driver requested offline trip;Completed
29354088-ead8-4175-a045-df7598969bc1;6317;7317;David Wilson;Hullchester;Carterhaven;2025-01-01 11:53:27;2025-01-01 11:53:27;52,33;Wednesday;11;0;3,9;4;Stormy;Medium;;Cancelled
562e4a43-f6a7-412d-b110-5511d9221a89;6318;7318;Emily Johnson;Lake Matthew;Port Michael;2025-01-01 13:07:47;2025-01-01 13:07:47;13,55;Wednesday;13;0;4,9;5;Rainy;Medium;;Completed
802d9913-bd06-4ae7-9f1f-cd3fba806100;6319;7319;John Smith;Lake Lindashire;Millerfurt;2025-01-01 05:58:15;2025-01-01 05:58:15;33,45;Wednesday;5;0;3,7;5;Stormy;Low;Customer no-show;Completed
ffe73289-d12d-4538-8b95-18f43492070f;6320;7320;James White;West Tinaton;New Erika;2025-01-01 08:55:09;2025-01-01 08:55:09;19,88;Wednesday;8;1;4,4;2;Clear;High;Traffic conditions;Completed
7bd297f1-a8d9-478e-ac55-cee4c208295a;6321;7321;Laura Thomas;Johnsonland;North Kimberly;2025-01-01 05:42:41;2025-01-01 05:42:41;30,46;Wednesday;5;0;3,9;3;Clear;Low;Driver requested offline trip;Completed
f04a859e-7a62-4610-a6f5-8966d9de92e4;6322;7322;Emily Johnson;Craigport;West Ashleyton;2025-01-01 03:00:43;2025-01-01 03:00:43;21,19;Wednesday;3;0;3,9;1;Rainy;Low;;Completed
db3edf65-5d0e-4ca3-b5cf-f6a8a36290bd;6323;7323;Emily Johnson;North Gary;Benjaminport;2025-01-01 02:39:00;2025-01-01 10:36:04;37,11;Wednesday;2;0;4,1;0;Rainy;Low;Other;Completed
6ea72500-5dd9-4274-b41a-570097876852;6324;7324;Emily Johnson;Markfort;Port Jamie;2025-01-01 12:27:22;2025-01-01 12:27:22;38,45;Wednesday;12;0;5,0;1;Clear;Medium;Traffic conditions;Completed
7ced320b-09fb-4078-916d-36cb746aa7b0;6325;7325;Laura Thomas;Port Aliciaview;Deborahborough;2025-01-01 08:17:50;2025-01-01 08:17:50;31,37;Wednesday;8;1;3,6;1;Foggy;High;Driver requested offline trip;Completed
4f7ec14b-1349-4c8e-8461-ce1309db177a;6326;7326;James White;Lawrenceside;Frankberg;2025-01-01 05:31:30;2025-01-01 05:31:30;45,38;Wednesday;5;0;4,4;3;Stormy;Low;Driver requested offline trip;Completed
1cdfe9da-098e-4c7e-a6bb-6c938a8aace7;6327;7327;David Wilson;North Ritabury;Clarkmouth;2025-01-01 06:30:17;2025-01-01 06:30:17;38,55;Wednesday;6;0;3,6;0;Foggy;Low;Driver requested offline trip;Completed
60d8a262-80a9-4306-ac2f-734f086833b1;6328;7328;David Wilson;Matthewbury;Jeremyberg;2025-01-01 09:31:54;2025-01-01 09:31:54;37,74;Wednesday;9;1;3,7;2;Foggy;High;Customer no-show;Completed
5b10f493-8589-4c13-9b9d-62d86104081e;6329;7329;Michael Brown;Charlestown;Tuckerville;2025-01-01 09:02:59;2025-01-01 09:02:59;27,09;Wednesday;9;1;4,2;1;Foggy;High;Driver requested offline trip;Completed
2fd5dd3a-48c1-4b04-bfd5-18bce10de669;6330;7330;Sophia Harris;Joelchester;Russellborough;2025-01-01 00:08:48;2025-01-01 11:09:38;39,46;Wednesday;0;0;4,3;0;Clear;Low;Customer no-show;Completed
a9abcd49-8bdd-4969-b0a8-4d57e5be4d8c;6331;7331;Sophia Harris;Lake Benjaminshire;West Paulberg;2025-01-01 05:13:01;2025-01-01 12:52:24;58,5;Wednesday;5;0;3,9;2;Rainy;Low;Customer no-show;Completed
11342098-7258-4b44-a090-236ed01b1dce;6332;7332;Sarah Davis;Hamptonfurt;Ericaberg;2025-01-01 02:36:35;2025-01-01 02:36:35;85,18;Wednesday;2;0;4,0;1;Foggy;Low;Traffic conditions;Completed
ed114449-abbe-4e81-b72f-70a1280c1075;6333;7333;Jessica Martinez;Port Theodoreland;Port Nancyfurt;2025-01-01 07:02:03;2025-01-01 07:02:03;70,58;Wednesday;7;1;3,6;0;Clear;High;Other;Completed
f9bbd7d3-1157-459d-a428-d9634834fb2d;6334;7334;Michael Brown;West Ryan;Port Wayne;2025-01-01 07:09:06;2025-01-01 11:16:20;46,89;Wednesday;7;1;4,0;3;Stormy;High;Traffic conditions;Completed
63e13bea-5fe0-47b4-95ae-bfcfe969b39b;6335;7335;Daniel Anderson;New Gary;Brendafurt;2025-01-01 10:10:37;2025-01-01 10:10:37;24,08;Wednesday;10;1;4,9;5;Rainy;Medium;Customer no-show;Completed
1a1df3fc-fdf7-4c09-876b-d7f955d42fb8;6336;7336;David Wilson;Garciaview;West Cameronfurt;2025-01-01 04:39:06;2025-01-01 06:18:59;61,46;Wednesday;4;0;4,9;5;Stormy;Low;Driver requested offline trip;Completed
55d70dac-ee82-4fe8-9895-7b23622bcae6;6337;7337;Jessica Martinez;Kimberlyview;Lake Victoria;2025-01-01 07:26:57;2025-01-01 07:26:57;52,48;Wednesday;7;1;4,0;1;Foggy;High;Other;Completed
9d3026b8-097a-44ce-b882-3951f1bf4ccf;6338;7338;James White;Villafurt;Alanchester;2025-01-01 07:29:42;2025-01-01 07:29:42;98,58;Wednesday;7;1;4,4;1;Rainy;High;Traffic conditions;Completed
f223a859-ff7c-4932-a915-96ce4e905d22;6339;7339;Sarah Davis;West Dianafurt;Porterborough;2025-01-01 06:21:38;2025-01-01 06:21:38;37,04;Wednesday;6;0;4,9;0;Foggy;Low;Driver requested offline trip;Completed
e20e2b24-4b4c-435d-9778-5d2e226c4068;6340;7340;John Smith;East Jerry;Webbhaven;2025-01-01 05:54:46;2025-01-01 09:17:02;62,0;Wednesday;5;0;3,5;5;Rainy;Low;Driver requested offline trip;Completed
42cf8b81-62e9-4e6e-a64f-65b1ac4ec47b;6341;7341;Emily Johnson;Davidberg;New Joseview;2025-01-01 05:02:49;2025-01-01 10:08:00;81,64;Wednesday;5;0;4,7;1;Foggy;Low;Driver requested offline trip;Completed
68e4f0c1-5ee8-4cc4-94d4-d48bcbfd4640;6342;7342;Jessica Martinez;Maldonadomouth;Port Micheletown;2025-01-01 10:25:34;2025-01-01 12:57:04;33,76;Wednesday;10;1;4,9;2;Stormy;Medium;Customer no-show;Cancelled
6b1d379b-1a6e-46aa-8e1e-6186fcc738a9;6343;7343;John Smith;Taylorbury;Kendraside;2025-01-01 08:57:03;2025-01-01 10:09:46;34,15;Wednesday;8;1;3,6;1;Stormy;High;Other;Cancelled
df95dbe7-75da-4b9c-855e-013de2f0b597;6344;7344;Daniel Anderson;Ellisontown;Sandraton;2025-01-01 07:20:20;2025-01-01 07:20:20;35,08;Wednesday;7;1;3,7;5;Foggy;High;Driver requested offline trip;Cancelled
89c425f8-18c8-4d7b-8f06-c4715640f877;6345;7345;James White;Lake Vanessa;South Dwayneside;2025-01-01 02:11:17;2025-01-01 13:07:59;29,89;Wednesday;2;0;4,9;4;Rainy;Low;;Completed
249d1057-f8ae-48ef-8819-7e7d4996e07a;6346;7346;Sarah Davis;Richardberg;New Joelland;2025-01-01 03:06:13;2025-01-01 05:31:54;48,93;Wednesday;3;0;4,3;5;Stormy;Low;Customer no-show;Completed
18d88092-6f27-4914-bea4-9297288983ec;6347;7347;Emily Johnson;Perezchester;Lake Michelleberg;2025-01-01 05:09:27;2025-01-01 11:57:53;96,65;Wednesday;5;0;3,5;2;Rainy;Low;;Completed
2f33d319-db3b-4cd5-94c3-30497af7ed37;6348;7348;David Wilson;Meganstad;South Sandratown;2025-01-01 03:47:31;2025-01-01 05:37:25;23,96;Wednesday;3;0;3,9;0;Rainy;Low;Traffic conditions;Cancelled
49abba92-1b58-44bc-8d0a-40a2cd963095;6349;7349;John Smith;New Shaneside;Lake James;2025-01-01 02:59:19;2025-01-01 08:53:09;53,16;Wednesday;2;0;4,2;2;Stormy;Low;Driver requested offline trip;Completed
b3b882a0-7d63-4e2c-9dc1-0a99d4ec09c7;6350;7350;John Smith;Pamelaport;Annaview;2025-01-01 05:52:04;2025-01-01 08:33:16;8,74;Wednesday;5;0;4,5;4;Clear;Low;Traffic conditions;Completed
ba48b960-3602-40aa-ac98-1938c04ac9f3;6351;7351;Michael Brown;West Davidberg;Justinview;2025-01-01 12:04:01;2025-01-01 12:04:01;80,77;Wednesday;12;0;4,6;4;Clear;Medium;Traffic conditions;Completed
0b2c09f8-8618-48eb-9a9c-4f32617b33d9;6352;7352;Daniel Anderson;Davidport;Emilyton;2025-01-01 01:16:32;2025-01-01 08:10:36;35,13;Wednesday;1;0;5,0;1;Rainy;Low;Traffic conditions;Completed
7bfed504-00ff-477e-8b4c-664f95b282f3;6353;7353;Michael Brown;Lake Davidton;Jamieton;2025-01-01 04:33:11;2025-01-01 12:02:15;93,01;Wednesday;4;0;3,9;1;Stormy;Low;Other;Completed
ecb681c7-7f50-458e-bc0a-6d5702415189;6354;7354;Daniel Anderson;New Jessica;Grahamton;2025-01-01 12:32:53;2025-01-01 12:40:07;81,86;Wednesday;12;0;4,3;5;Clear;Medium;Driver requested offline trip;Completed
3daeaafb-d125-470d-9000-022d94478be1;6355;7355;Sarah Davis;Randyville;East Jennifertown;2025-01-01 07:13:42;2025-01-01 11:17:00;98,98;Wednesday;7;1;4,3;3;Foggy;High;Driver requested offline trip;Completed
0e6ef32f-eefa-4208-83bd-f14142d077e9;6356;7356;Michael Brown;Abigailmouth;Garciaville;2025-01-01 09:00:59;2025-01-01 09:00:59;99,38;Wednesday;9;1;4,1;2;Rainy;High;Customer no-show;Completed
2457b741-62c2-4a8b-bccd-e1482d908b89;6357;7357;David Wilson;South David;West Kennethhaven;2025-01-01 09:44:01;2025-01-01 09:44:01;86,23;Wednesday;9;1;3,8;5;Clear;High;Other;Completed
2b3dc64c-3097-4d8d-be57-932c8c5353bf;6358;7358;Sarah Davis;Perezview;Paynemouth;2025-01-01 02:57:34;2025-01-01 08:33:35;33,06;Wednesday;2;0;5,0;3;Stormy;Low;Other;Completed
cee7c4cb-0d36-4fca-8679-86fef7221c6d;6359;7359;James White;East Ryanfort;Hesshaven;2025-01-01 00:17:32;2025-01-01 12:51:55;38,89;Wednesday;0;0;4,8;5;Stormy;Low;Traffic conditions;Completed
2e529f21-ba0b-4588-a2fe-5b0aa8822f96;6360;7360;Michael Brown;New Jose;West Danielside;2025-01-01 06:56:13;2025-01-01 06:56:13;15,34;Wednesday;6;0;4,2;4;Rainy;Low;;Completed
a7d6b8ed-54d1-469e-abd5-dcb214462547;6361;7361;Michael Brown;North Cathyville;East Brendashire;2025-01-01 07:13:43;2025-01-01 09:15:44;40,93;Wednesday;7;1;4,4;1;Stormy;High;Traffic conditions;Completed
90cc4b8b-36b5-4d33-bde4-e06745c67c06;6362;7362;James White;North Stacy;East Jennifer;2025-01-01 03:07:29;2025-01-01 03:21:34;61,9;Wednesday;3;0;3,8;1;Foggy;Low;Customer no-show;Completed
98052565-4e40-47ff-a87a-8d8909ed62a2;6363;7363;Sarah Davis;Masseyville;Robinsonburgh;2025-01-01 09:23:37;2025-01-01 09:23:37;13,36;Wednesday;9;1;4,3;5;Foggy;High;Other;Completed
31f6b325-8186-4754-ab7e-a9913c5bf709;6364;7364;Emily Johnson;Mackenzieside;Oscarfurt;2025-01-01 03:29:40;2025-01-01 06:00:42;25,36;Wednesday;3;0;4,5;1;Clear;Low;Customer no-show;Completed
be34f8fb-3e63-46e6-8ba6-7b38888c81dd;6365;7365;Sarah Davis;East Carol;West Michelestad;2025-01-01 12:37:20;2025-01-01 12:37:20;72,65;Wednesday;12;0;4,3;0;Stormy;Medium;Traffic conditions;Completed
c2ab8bcf-56f9-4d3e-9d93-b56c2d3a1245;6366;7366;David Wilson;Guerrerobury;Port Denisehaven;2025-01-01 00:07:07;2025-01-01 02:22:47;24,15;Wednesday;0;0;5,0;5;Foggy;Low;Traffic conditions;Completed
664b283e-0a79-4509-8ae8-23355dd28a8f;6367;7367;John Smith;East Connie;Gregoryburgh;2025-01-01 10:22:47;2025-01-01 12:54:05;6,95;Wednesday;10;1;4,4;4;Rainy;Medium;Driver requested offline trip;Cancelled
68242ef1-e980-44bb-a578-57e4197b8439;6368;7368;David Wilson;Andersonborough;Port Stephaniefurt;2025-01-01 01:51:11;2025-01-01 05:31:31;22,22;Wednesday;1;0;4,1;5;Stormy;Low;Customer no-show;Completed
6b527d4c-53e7-4a9b-824d-f55df13e6408;6369;7369;Emily Johnson;Port Sarah;Hallshire;2025-01-01 04:52:25;2025-01-01 08:31:34;11,76;Wednesday;4;0;4,7;5;Clear;Low;Driver requested offline trip;Completed
c13d195a-7f4e-4ff2-8c46-e9c564f48019;6370;7370;David Wilson;Ayalafort;New Kellyberg;2025-01-01 12:31:39;2025-01-01 12:31:39;98,13;Wednesday;12;0;3,8;1;Rainy;Medium;Other;Completed
eedf46ba-0f5f-4c13-aa2c-4c657deca36a;6371;7371;Emily Johnson;Kimberlyshire;Port Margaretbury;2025-01-01 10:51:17;2025-01-01 10:51:17;35,44;Wednesday;10;1;4,1;4;Rainy;Medium;Driver requested offline trip;Cancelled
de5eea0b-f709-4f34-a542-ee61a87f2361;6372;7372;Michael Brown;New Joshua;Higginsmouth;2025-01-01 09:50:20;2025-01-01 09:50:20;18,79;Wednesday;9;1;4,0;5;Rainy;High;Traffic conditions;Completed
3bdc5342-7524-4978-9c56-5ea124be9a45;6373;7373;John Smith;Andreaborough;West Julia;2025-01-01 05:04:04;2025-01-01 08:25:30;17,67;Wednesday;5;0;4,1;1;Foggy;Low;Driver requested offline trip;Completed
bb084d05-6035-4f31-9438-eb304cbb9986;6374;7374;James White;Whitemouth;Port Jeffery;2025-01-01 02:52:23;2025-01-01 09:09:04;75,61;Wednesday;2;0;4,7;2;Rainy;Low;Traffic conditions;Completed
73f2ed9a-8632-4a86-be3a-677f2503739c;6375;7375;Jessica Martinez;South Shaunton;East Paula;2025-01-01 05:44:55;2025-01-01 08:29:06;33,24;Wednesday;5;0;4,2;4;Foggy;Low;Customer no-show;Completed
0a337a9f-23a3-4d44-91f7-f5545e97a683;6376;7376;John Smith;Andersonberg;New Jonathanmouth;2025-01-01 09:01:46;2025-01-01 09:01:46;80,3;Wednesday;9;1;4,7;3;Rainy;High;;Completed
a2d2811e-b3cc-45eb-b2ba-48a86c9efdf4;6377;7377;Laura Thomas;Clarktown;New Samanthaport;2025-01-01 05:02:52;2025-01-01 09:33:09;77,69;Wednesday;5;0;4,4;0;Foggy;Low;;Completed
213e3719-f70f-470c-b076-11d23c53cda7;6378;7378;Michael Brown;Brittneyburgh;Salazarbury;2025-01-01 11:22:48;2025-01-01 11:22:48;56,98;Wednesday;11;0;4,0;3;Stormy;Medium;Driver requested offline trip;Completed
1eb4ae1e-104e-4fd3-9273-13a5c5eb1c83;6379;7379;David Wilson;Boydstad;Margaretshire;2025-01-01 05:00:22;2025-01-01 12:21:12;68,88;Wednesday;5;0;4,7;4;Foggy;Low;Driver requested offline trip;Completed
d7ebee25-2ec7-4657-8980-421e9feb3e44;6380;7380;Daniel Anderson;Port Nathanielport;West Chelsea;2025-01-01 00:45:47;2025-01-01 11:33:14;74,83;Wednesday;0;0;3,9;5;Foggy;Low;;Completed
883263b9-3f8b-4d0a-ad6b-a5d066e4516e;6381;7381;Sophia Harris;Mayoport;West Stacybury;2025-01-01 00:58:56;2025-01-01 11:04:24;21,21;Wednesday;0;0;3,8;1;Stormy;Low;Customer no-show;Completed
5313b6e1-d0ef-44c6-bbe1-c72b5d1582bd;6382;7382;Michael Brown;Waremouth;West Garytown;2025-01-01 00:07:42;2025-01-01 07:17:01;97,76;Wednesday;0;0;4,3;4;Rainy;Low;;Cancelled
5fb84706-f6a3-4da8-b058-1f2bc7d1b5f4;6383;7383;Sarah Davis;Port John;South Haleyview;2025-01-01 03:15:45;2025-01-01 04:20:21;6,13;Wednesday;3;0;3,9;0;Stormy;Low;Customer no-show;Completed
c9208b21-f787-415f-b973-ff4052ef9b59;6384;7384;Sarah Davis;Lovetown;South Lisashire;2025-01-01 13:07:25;2025-01-01 13:07:25;39,08;Wednesday;13;0;3,5;4;Rainy;Medium;Customer no-show;Completed
3c12578c-807d-4a0e-a816-8df56a4b67e4;6385;7385;John Smith;Lake Ericberg;Parkerchester;2025-01-01 04:02:57;2025-01-01 04:02:57;92,18;Wednesday;4;0;4,5;1;Foggy;Low;Traffic conditions;Completed
a241d0c3-160b-424c-a7d2-32e4d8bfe4b8;6386;7386;David Wilson;East Christopherhaven;East Darlenetown;2025-01-01 12:24:05;2025-01-01 13:04:26;14,17;Wednesday;12;0;4,3;3;Rainy;Medium;Traffic conditions;Completed
c0fa2f24-f7c4-4171-82fa-0395fe05153a;6387;7387;James White;Port Steven;East David;2025-01-01 10:11:06;2025-01-01 11:33:16;39,32;Wednesday;10;1;4,2;2;Foggy;Medium;Driver requested offline trip;Completed
27ae3f70-139e-4633-9475-7001169c7c5d;6388;7388;David Wilson;New Carolborough;South Mercedesstad;2025-01-01 12:48:56;2025-01-01 12:48:56;98,2;Wednesday;12;0;5,0;3;Rainy;Medium;Other;Cancelled
65457f38-3b38-44ba-bade-c81dd4c34c21;6389;7389;James White;Courtneymouth;Lake Zachary;2025-01-01 08:35:34;2025-01-01 12:42:02;10,33;Wednesday;8;1;4,4;1;Foggy;High;Traffic conditions;Completed
b183b5ea-3487-44e4-9bd7-2a62be0683d4;6390;7390;Jessica Martinez;Tanyaberg;Carrieton;2025-01-01 08:11:50;2025-01-01 11:57:54;25,44;Wednesday;8;1;4,8;1;Foggy;High;Driver requested offline trip;Completed
d7f42240-b7c1-418a-b837-91109eba1a02;6391;7391;Laura Thomas;Port Katrinaport;Thomasfort;2025-01-01 00:47:09;2025-01-01 06:30:16;15,12;Wednesday;0;0;3,7;0;Clear;Low;Driver requested offline trip;Completed
90702409-601f-4727-b435-922668ba5143;6392;7392;John Smith;Thompsonchester;Valenciahaven;2025-01-01 01:12:48;2025-01-01 05:31:48;85,76;Wednesday;1;0;4,4;4;Rainy;Low;Driver requested offline trip;Completed
81d88dc2-7eaa-4842-9b5a-65aa047d1a45;6393;7393;David Wilson;Lake Stephen;Owensfurt;2025-01-01 01:20:15;2025-01-01 09:07:37;82,12;Wednesday;1;0;4,8;4;Rainy;Low;Traffic conditions;Completed
9f58d4f3-94f0-48c3-9156-64dc7fbd68da;6394;7394;Jessica Martinez;Port Virginia;New Jacobmouth;2025-01-01 05:29:58;2025-01-01 07:02:11;39,8;Wednesday;5;0;4,4;3;Clear;Low;;Completed
550197be-27a3-4ea4-b200-6282b16bced0;6395;7395;Michael Brown;Rodriguezmouth;North Karenhaven;2025-01-01 09:53:38;2025-01-01 09:53:38;52,43;Wednesday;9;1;4,6;2;Foggy;High;Driver requested offline trip;Completed
7a84760e-1043-4679-b828-4968a00422d1;6396;7396;Sarah Davis;Meyertown;Kerriland;2025-01-01 05:36:30;2025-01-01 06:06:21;29,76;Wednesday;5;0;4,1;2;Foggy;Low;Traffic conditions;Cancelled
f6f5e340-1920-4267-b222-f8ee039daa5e;6397;7397;Sophia Harris;Ryanchester;Vargasview;2025-01-01 02:00:32;2025-01-01 06:42:22;72,27;Wednesday;2;0;3,6;0;Clear;Low;Driver requested offline trip;Completed
4d45a521-2fc1-406c-bd2a-3458a5b8a06d;6398;7398;James White;Deleonland;Paulahaven;2025-01-01 07:40:59;2025-01-01 07:40:59;14,85;Wednesday;7;1;4,2;1;Clear;High;Traffic conditions;Completed
abea882e-d3c9-47f0-9eea-fcd4f5561105;6399;7399;Emily Johnson;Rachelchester;East Kathy;2025-01-01 00:44:54;2025-01-01 00:44:54;17,0;Wednesday;0;0;4,1;0;Stormy;Low;Traffic conditions;Cancelled
24498257-3f0e-45dd-8672-cae51878500e;6400;7400;Daniel Anderson;East Henryshire;Port Kristyberg;2025-01-01 03:20:52;2025-01-01 05:57:35;63,11;Wednesday;3;0;4,8;4;Foggy;Low;Driver requested offline trip;Completed
80ce6c9d-5f0f-4897-bcb4-bcd7033596d7;6401;7401;James White;Maryfort;Blankenshipside;2025-01-01 10:16:15;2025-01-01 10:16:15;85,61;Wednesday;10;1;3,9;5;Stormy;Medium;Customer no-show;Completed
7844c528-bf5e-4162-8a61-876721e6074f;6402;7402;James White;Jamesbury;Tranbury;2025-01-01 08:08:57;2025-01-01 08:08:57;68,74;Wednesday;8;1;5,0;5;Rainy;High;;Completed
1e1c0fc5-e77b-44db-9e16-6737d9e6cf1e;6403;7403;Michael Brown;Lake Brittany;Stevensside;2025-01-01 00:08:25;2025-01-01 01:49:34;43,1;Wednesday;0;0;4,9;5;Stormy;Low;Other;Cancelled
48199919-6ed6-43c5-8b2f-416f2b602ac4;6404;7404;Michael Brown;Sarahmouth;New Michael;2025-01-01 06:57:24;2025-01-01 06:57:24;65,2;Wednesday;6;0;3,9;1;Clear;Low;Driver requested offline trip;Cancelled
f78ea739-0048-487b-bfb2-7772dd1b769b;6405;7405;David Wilson;Jordanfurt;New Jeremyborough;2025-01-01 12:47:11;2025-01-01 12:47:11;6,09;Wednesday;12;0;4,0;0;Clear;Medium;Traffic conditions;Completed
9eeb79ce-9bc3-40b2-8601-975a333393b5;6406;7406;Jessica Martinez;South Wandaport;Ramoston;2025-01-01 01:42:32;2025-01-01 06:36:21;90,02;Wednesday;1;0;4,8;3;Clear;Low;Driver requested offline trip;Completed
1a9ed4d5-bd14-4af8-9d8d-1b3c16cd893a;6407;7407;Emily Johnson;Rodneyfort;New Dakotaport;2025-01-01 12:02:22;2025-01-01 12:02:22;66,89;Wednesday;12;0;4,9;4;Clear;Medium;;Completed
7268066c-54b9-45a8-b2d7-76b3fc7668bc;6408;7408;Jessica Martinez;East Christine;West Michael;2025-01-01 08:03:25;2025-01-01 08:03:25;21,61;Wednesday;8;1;4,2;5;Stormy;High;Customer no-show;Completed
bedea2d9-feff-48f4-8e53-60047fab6de2;6409;7409;David Wilson;North Robintown;Lake Victorview;2025-01-01 03:33:39;2025-01-01 10:15:07;57,4;Wednesday;3;0;4,0;2;Stormy;Low;;Completed
f771cdb7-65fe-49bf-9800-fc617ad0095d;6410;7410;Michael Brown;Danielmouth;East Alyssa;2025-01-01 01:08:13;2025-01-01 04:10:35;29,03;Wednesday;1;0;4,3;0;Stormy;Low;Driver requested offline trip;Completed
d2dcfc5b-bc35-43ef-bb71-fc128d8e2e33;6411;7411;Sophia Harris;Port Pamelaborough;North Kristinborough;2025-01-01 04:40:07;2025-01-01 04:40:07;91,38;Wednesday;4;0;4,5;4;Clear;Low;Customer no-show;Cancelled
a52a0db1-0258-4776-a168-0c76a463ed21;6412;7412;Daniel Anderson;New Eric;Cabreramouth;2025-01-01 03:38:30;2025-01-01 03:38:30;17,11;Wednesday;3;0;3,9;4;Clear;Low;Customer no-show;Completed
a3df71b2-2c50-40a2-a0e7-1aad5c6817d1;6413;7413;Jessica Martinez;Bondside;Desireemouth;2025-01-01 01:36:07;2025-01-01 01:55:24;80,12;Wednesday;1;0;4,6;2;Foggy;Low;Driver requested offline trip;Completed
31f75947-ae47-42e1-a25d-f08530d95eed;6414;7414;John Smith;North Tylerton;Woodwardstad;2025-01-01 00:47:43;2025-01-01 06:10:39;97,48;Wednesday;0;0;3,6;2;Foggy;Low;Driver requested offline trip;Completed
bfe239e9-4851-4074-9473-04f02b72c82d;6415;7415;Daniel Anderson;Bakerfort;Anthonyfurt;2025-01-01 03:45:15;2025-01-01 05:59:40;16,28;Wednesday;3;0;3,6;2;Clear;Low;;Cancelled
39a9a5df-1285-4949-a83f-5f38274ad748;6416;7416;John Smith;Rodriguezton;Port Nathan;2025-01-01 01:07:46;2025-01-01 02:04:12;68,65;Wednesday;1;0;4,1;5;Foggy;Low;;Cancelled
3b7762dc-cd70-42c0-8e5d-2ee97f7439f2;6417;7417;James White;Jenniferfort;Danielside;2025-01-01 02:16:10;2025-01-01 04:00:44;25,16;Wednesday;2;0;4,0;5;Rainy;Low;Traffic conditions;Completed
5f94cef9-7ff0-46bc-ba6d-09fc0e1a439d;6418;7418;John Smith;Michaelfort;Lake Michaelville;2025-01-01 05:33:51;2025-01-01 05:33:51;47,35;Wednesday;5;0;4,0;0;Rainy;Low;Customer no-show;Completed
814e3eda-dc2a-4e42-bd0e-eb596274156b;6419;7419;Jessica Martinez;Maciasbury;Smithmouth;2025-01-01 00:51:12;2025-01-01 04:40:38;70,02;Wednesday;0;0;4,2;2;Clear;Low;Traffic conditions;Cancelled
4b383d56-5e72-4d02-98d8-12414baa6ff1;6420;7420;James White;Lake Jennifer;Thomasberg;2025-01-01 09:36:43;2025-01-01 09:36:43;18,17;Wednesday;9;1;4,0;3;Stormy;High;Driver requested offline trip;Completed
85bfcf1b-345e-45bc-bafd-cd34a9e3c746;6421;7421;Daniel Anderson;Ryanbury;South Stacy;2025-01-01 07:31:54;2025-01-01 11:38:31;17,15;Wednesday;7;1;3,8;4;Rainy;High;;Completed
405efd0f-23df-405d-ab97-c803bba0a60b;6422;7422;Jessica Martinez;Katietown;Fullerborough;2025-01-01 09:51:16;2025-01-01 09:51:16;37,31;Wednesday;9;1;4,0;2;Rainy;High;Driver requested offline trip;Completed
1dd876b2-d68b-4228-974f-e09cc79f7412;6423;7423;David Wilson;Johnsonfurt;West Holly;2025-01-01 11:06:15;2025-01-01 11:06:15;50,05;Wednesday;11;0;5,0;4;Stormy;Medium;;Completed
ba7a11c1-9342-488a-ad69-0554f077453e;6424;7424;Michael Brown;North Elizabeth;Michelleborough;2025-01-01 01:36:12;2025-01-01 11:10:24;55,37;Wednesday;1;0;4,1;1;Foggy;Low;Driver requested offline trip;Completed
57c6023a-e1ea-4106-aa98-b426b14506d9;6425;7425;David Wilson;Smithbury;Toddside;2025-01-01 00:05:57;2025-01-01 12:12:44;28,49;Wednesday;0;0;4,2;1;Stormy;Low;Driver requested offline trip;Completed
1c1163d4-a987-4e55-afdd-d55accdefb26;6426;7426;Sarah Davis;South Emilytown;Kristineville;2025-01-01 08:29:20;2025-01-01 08:29:20;37,68;Wednesday;8;1;4,4;2;Foggy;High;Traffic conditions;Completed
91e9a9ab-965c-465f-b8a2-d1d11466dc32;6427;7427;Jessica Martinez;East Ashley;New Susanside;2025-01-01 04:35:58;2025-01-01 04:35:58;19,64;Wednesday;4;0;5,0;4;Foggy;Low;Traffic conditions;Completed
bd7641db-c685-4c39-a505-4e33f1f8da2d;6428;7428;Laura Thomas;Brianhaven;South Judith;2025-01-01 06:43:43;2025-01-01 06:43:43;54,33;Wednesday;6;0;3,9;1;Stormy;Low;Other;Completed
6aacc63f-9cef-4382-b2ee-16b652a81797;6429;7429;James White;Krystalchester;Ericberg;2025-01-01 00:26:10;2025-01-01 04:08:34;35,97;Wednesday;0;0;4,5;2;Foggy;Low;Other;Completed
74388831-9e2a-4a94-8883-d29242b2c927;6430;7430;Daniel Anderson;South Ryanville;Lake Kimberlystad;2025-01-01 03:01:38;2025-01-01 06:07:13;69,38;Wednesday;3;0;4,6;4;Rainy;Low;Other;Completed
