Ride_ID,Driver_ID,Customer_ID,Pickup_Location,Dropoff_Location,Ride_Start_Time,Ride_End_Time,Cancellation_Status,Cancellation_Reason,Ride_Fare,Day_of_Week,Hour_of_Day,Peak_Hours,Driver_Rating,Past_Cancellations,Weather_Condition,Traffic_Condition,Driver_Name
9574ed9d-74ff-4c53-b813-2c431d2c26c4,3948,4948,North Douglaschester,East Frank,2025-01-01 06:00:42,2025-01-01 06:40:47,Completed,Traffic conditions,58.22,Wednesday,6,0,4.3,2,Rainy,Low,Emily Johnson
011bebb3-741c-4d38-9f83-c279459b1d72,5456,6456,West Kevinland,Whitneyton,2025-01-01 11:11:24,2025-01-01 11:11:24,Cancelled,Traffic conditions,76.53,Wednesday,11,0,3.6,3,Rainy,Medium,Jessica Martinez
5fd993fb-ba1b-4a61-ad11-90d87514d217,1900,2900,Erintown,Chanstad,2025-01-01 07:29:45,2025-01-01 11:12:23,Completed,Driver requested offline trip,10.74,Wednesday,7,1,3.6,2,Foggy,High,John Smith
914284e0-5196-4846-b616-9a0b50452325,6815,7815,Josephmouth,Wallerhaven,2025-01-01 08:32:59,2025-01-01 08:32:59,Completed,Driver requested offline trip,68.09,Wednesday,8,1,3.6,5,Rainy,High,Michael Brown
47e1c14e-0bb1-4d99-aca0-fb6ae00d7022,1761,2761,Davidstad,Bryantshire,2025-01-01 08:45:29,2025-01-01 08:45:29,Completed,Traffic conditions,39.94,Wednesday,8,1,3.7,4,Stormy,High,John Smith
84ed0cc0-2768-490f-8a6d-9ce0cc3989ff,2907,3907,East Masontown,Davismouth,2025-01-01 03:05:46,2025-01-01 06:14:04,Completed,Traffic conditions,63.16,Wednesday,3,0,4.9,3,Foggy,Low,Michael Brown
3da2e9f6-08d8-419b-8226-789d152a4118,5043,6043,New Emily,Bryantland,2025-01-01 07:02:54,2025-01-01 13:08:37,Completed,Customer no-show,37.93,Wednesday,7,1,4.2,0,Foggy,High,Sarah Davis
6d6844c7-93c0-4ef1-8af9-1253570c6e7a,4824,5824,Tonytown,East Caitlin,2025-01-01 11:09:15,2025-01-01 12:22:10,Completed,Other,82.73,Wednesday,11,0,4.0,4,Foggy,Medium,Laura Thomas
978f48d0-9caa-4cf5-bacf-057efd7816bd,5139,6139,Goodmanshire,Frenchside,2025-01-01 10:54:45,2025-01-01 10:54:45,Completed,Traffic conditions,19.69,Wednesday,10,1,4.5,0,Clear,Medium,Michael Brown
0f776cf7-421d-456d-bfa2-51a24d0bfa10,4819,5819,Port Josephbury,East Christopherview,2025-01-01 06:53:30,2025-01-01 06:53:30,Completed,,94.41,Wednesday,6,0,4.7,1,Foggy,Low,Michael Brown
1fe70343-22ec-4ff8-b412-71f8e2cfe871,5301,6301,Heidiport,Floresville,2025-01-01 05:16:21,2025-01-01 06:44:54,Completed,Customer no-show,17.1,Wednesday,5,0,3.6,2,Rainy,Low,Laura Thomas
014a90b4-0758-411f-b74e-3a7272cbe06e,3594,4594,New Kimburgh,Amyton,2025-01-01 03:13:11,2025-01-01 05:52:02,Completed,Customer no-show,13.16,Wednesday,3,0,4.3,5,Rainy,Low,Emily Johnson
20d2da9f-81c1-4c08-9fed-393bcf5000d0,5165,6165,Lake Nathan,Mannville,2025-01-01 11:58:09,2025-01-01 11:58:09,Completed,,22.09,Wednesday,11,0,4.4,1,Rainy,Medium,John Smith
fd88a785-5620-4d04-b8ce-5c8238300079,4032,5032,Vaughnville,Samanthaport,2025-01-01 03:13:45,2025-01-01 10:25:39,Completed,Other,38.5,Wednesday,3,0,4.1,4,Stormy,Low,David Wilson
86918d05-7730-4ce6-9b66-f65a5627cc02,4580,5580,Lake Angelafurt,Wilsonton,2025-01-01 09:05:11,2025-01-01 09:05:11,Completed,Traffic conditions,47.83,Wednesday,9,1,4.2,0,Stormy,High,Laura Thomas
5c8c5882-7e8f-4217-af3f-4e4814d7a392,3833,4833,Sanchezmouth,Halltown,2025-01-01 10:43:54,2025-01-01 10:43:54,Completed,Driver requested offline trip,62.63,Wednesday,10,1,3.7,0,Clear,Medium,Laura Thomas
6d4566f1-9122-4a8f-8a6b-3b9569d4e065,4473,5473,Owensbury,Gilbertmouth,2025-01-01 10:31:36,2025-01-01 10:31:36,Completed,,47.64,Wednesday,10,1,4.4,2,Clear,Medium,David Wilson
eb7cbbab-67ec-4c74-850e-56b4387eb4d4,1138,2138,Elizabethside,West Nancyshire,2025-01-01 00:48:03,2025-01-01 09:13:15,Cancelled,,86.57,Wednesday,0,0,4.6,4,Rainy,Low,Emily Johnson
3342e3a2-12bc-497d-93f8-9d557d2a4e8a,5893,6893,Hillbury,Elizabethfort,2025-01-01 08:52:21,2025-01-01 08:52:21,Completed,Customer no-show,63.26,Wednesday,8,1,4.4,3,Foggy,High,John Smith
4f1a142e-bad3-46b5-8e2b-866497ff0a2a,3181,4181,East Michael,Ericaland,2025-01-01 03:36:46,2025-01-01 12:16:29,Cancelled,Customer no-show,98.72,Wednesday,3,0,4.0,0,Rainy,Low,John Smith
3185a940-258f-4ebe-b4dd-8c4bf75c8087,3129,4129,Lake Brandi,Rhondaville,2025-01-01 10:17:54,2025-01-01 10:17:54,Cancelled,,93.05,Wednesday,10,1,4.8,3,Stormy,Medium,John Smith
5bbfd568-bd6c-4e23-a7ac-a7952a842ad4,4178,5178,Donaldhaven,Erikside,2025-01-01 04:21:11,2025-01-01 04:21:11,Completed,Traffic conditions,25.65,Wednesday,4,0,4.8,1,Rainy,Low,James White
3cd96f06-8e3e-47ee-9ab3-a5b8dbc9d62c,5855,6855,Pearsonhaven,New Joseph,2025-01-01 04:29:20,2025-01-01 09:48:34,Completed,Driver requested offline trip,93.55,Wednesday,4,0,4.4,5,Stormy,Low,Daniel Anderson
d04c78ca-f261-49f0-83c3-37d5ed691dc2,5638,6638,East Robertmouth,Port Vanessa,2025-01-01 10:54:28,2025-01-01 11:42:08,Cancelled,Driver requested offline trip,95.96,Wednesday,10,1,4.5,4,Foggy,Medium,Daniel Anderson
9f424f6a-f07a-4914-9018-8cda3a892123,6116,7116,Whitetown,Kevinport,2025-01-01 02:12:14,2025-01-01 08:37:15,Completed,,81.52,Wednesday,2,0,4.4,1,Clear,Low,Laura Thomas
e0cab8aa-4053-4d28-a04e-4e4b26fef892,6224,7224,New John,North Amy,2025-01-01 01:04:41,2025-01-01 02:04:01,Completed,Driver requested offline trip,17.22,Wednesday,1,0,4.0,0,Stormy,Low,Michael Brown
3bbd2ef9-33a9-40d3-8af6-131a752fd080,5262,6262,Lake Michael,Morganside,2025-01-01 04:23:16,2025-01-01 04:23:16,Completed,,28.79,Wednesday,4,0,4.8,4,Stormy,Low,Jessica Martinez
ae4639df-23b4-4d25-ba65-5463f81fdd0e,5345,6345,Port Deannamouth,Mcknightside,2025-01-01 12:57:36,2025-01-01 12:57:36,Completed,Customer no-show,93.07,Wednesday,12,0,4.4,0,Clear,Medium,Sarah Davis
d3de2693-23ca-440f-b818-3ce40298eba2,2332,3332,Gonzalesborough,North Matthewberg,2025-01-01 05:31:01,2025-01-01 12:05:29,Completed,Customer no-show,77.6,Wednesday,5,0,4.6,2,Clear,Low,Laura Thomas
6414fa24-2316-4dea-b25a-69bd445828b0,3018,4018,New Georgehaven,Alexisshire,2025-01-01 06:40:33,2025-01-01 06:40:33,Completed,Driver requested offline trip,13.45,Wednesday,6,0,4.8,4,Clear,Low,Michael Brown
e81610a4-6a42-4a2a-ba92-8e910f2ab9bb,5543,6543,Lake Gerald,Mirandaberg,2025-01-01 12:01:27,2025-01-01 12:01:27,Completed,Driver requested offline trip,53.01,Wednesday,12,0,3.8,4,Clear,Medium,David Wilson
de366198-30a2-45d5-8941-41451c3af91d,3483,4483,Lake Joshua,West Olivia,2025-01-01 09:58:08,2025-01-01 09:58:08,Completed,Traffic conditions,35.65,Wednesday,9,1,4.9,0,Rainy,High,Sophia Harris
233b6d7c-b16f-43ca-a90c-a24b2c0fc545,2359,3359,South Alexastad,Moralesborough,2025-01-01 01:26:28,2025-01-01 02:51:29,Cancelled,,66.72,Wednesday,1,0,3.9,5,Foggy,Low,Michael Brown
f089ddea-9e5e-4ca2-9082-18b3f1f32b75,2330,3330,Brownburgh,East Samanthastad,2025-01-01 06:03:47,2025-01-01 06:03:47,Completed,,83.49,Wednesday,6,0,4.2,4,Rainy,Low,Sarah Davis
3f95d77d-9422-4013-be4d-eb9175824bd2,6909,7909,Karenbury,Baileystad,2025-01-01 06:56:19,2025-01-01 06:56:19,Completed,Customer no-show,77.72,Wednesday,6,0,3.8,1,Stormy,Low,Emily Johnson
ef2209c3-cd0b-43eb-bafd-8d8f1c004763,3151,4151,Port Meganberg,Davidbury,2025-01-01 03:30:31,2025-01-01 12:22:26,Completed,Driver requested offline trip,40.76,Wednesday,3,0,4.0,3,Foggy,Low,Laura Thomas
4452b9d2-bf38-45e7-9e47-25c3475525df,5531,6531,Paigemouth,Port Patriciaton,2025-01-01 02:33:08,2025-01-01 02:33:08,Completed,Driver requested offline trip,21.66,Wednesday,2,0,3.9,1,Stormy,Low,John Smith
91d31d50-b113-4c31-98f8-86c8256919c0,3123,4123,North Felicia,Rogersbury,2025-01-01 03:49:12,2025-01-01 04:51:05,Cancelled,Driver requested offline trip,62.74,Wednesday,3,0,5.0,1,Foggy,Low,David Wilson
0e8f41a7-3953-405e-ba86-38525e9e54e2,5674,6674,Lake Nancy,East Stephaniechester,2025-01-01 12:39:09,2025-01-01 12:39:09,Completed,Driver requested offline trip,7.75,Wednesday,12,0,3.7,3,Stormy,Medium,Daniel Anderson
8241ba76-78a8-4f9e-ac25-58deaf7e0383,4982,5982,Michaelhaven,East Jennifer,2025-01-01 08:52:39,2025-01-01 08:52:39,Completed,,62.4,Wednesday,8,1,4.7,2,Foggy,High,Jessica Martinez
7a08a4fe-8e9b-4312-9a85-ab761383489e,2253,3253,Stevensport,New Kaylaport,2025-01-01 03:45:18,2025-01-01 09:34:24,Completed,Driver requested offline trip,73.09,Wednesday,3,0,3.7,3,Rainy,Low,Sophia Harris
bef9aa83-ce52-433d-8693-d33cd98b73dd,4279,5279,East Lisaside,West Manuel,2025-01-01 02:41:31,2025-01-01 11:32:19,Completed,,34.29,Wednesday,2,0,4.0,0,Foggy,Low,Michael Brown
67aa6846-c177-4e09-b90f-8cde88e2f267,4375,5375,Brownstad,Mauricechester,2025-01-01 10:10:32,2025-01-01 12:29:03,Completed,Traffic conditions,98.22,Wednesday,10,1,4.7,3,Clear,Medium,Daniel Anderson
1536fb40-3c70-4841-a3e4-b5e2601ea0e0,3815,4815,Courtneymouth,Palmerville,2025-01-01 02:12:43,2025-01-01 10:46:40,Completed,Traffic conditions,43.47,Wednesday,2,0,4.3,0,Stormy,Low,Laura Thomas
9dd27b29-4b4d-4aa4-aafa-ec7f682ec6bd,5720,6720,West David,New Ashley,2025-01-01 07:14:03,2025-01-01 12:34:23,Completed,Other,92.44,Wednesday,7,1,4.9,5,Clear,High,David Wilson
ff1bb9f9-efb5-41fc-933b-bdaf2036411d,2849,3849,North Hannahtown,Richardshire,2025-01-01 07:03:07,2025-01-01 12:16:26,Completed,Driver requested offline trip,31.91,Wednesday,7,1,4.8,5,Foggy,High,Jessica Martinez
459b8fd2-093c-4070-890c-741401eea171,5859,6859,South Shawn,Jamesburgh,2025-01-01 03:26:20,2025-01-01 07:35:51,Cancelled,Driver requested offline trip,81.66,Wednesday,3,0,4.9,0,Clear,Low,John Smith
b7b75d3d-623c-40ad-ae4a-73101b337eca,4038,5038,Hortontown,Harmonchester,2025-01-01 07:04:56,2025-01-01 13:03:17,Cancelled,Traffic conditions,24.13,Wednesday,7,1,5.0,3,Rainy,High,David Wilson
0df24373-f996-44e6-8578-d84ede88060c,1389,2389,West Ellen,East Janemouth,2025-01-01 10:01:06,2025-01-01 10:01:06,Completed,Driver requested offline trip,60.19,Wednesday,10,1,4.6,1,Foggy,Medium,David Wilson
b48d4624-be11-4fd9-a2cd-56b276b0e3d3,1236,2236,Port Williamborough,East Michael,2025-01-01 04:53:33,2025-01-01 04:53:33,Completed,Other,49.0,Wednesday,4,0,4.6,3,Rainy,Low,Laura Thomas
f7da6ee7-d208-4418-a329-55279dc68674,2078,3078,New Edgarfurt,East Brendantown,2025-01-01 11:20:48,2025-01-01 11:20:48,Completed,Driver requested offline trip,92.26,Wednesday,11,0,4.5,4,Rainy,Medium,James White
33b697b6-3f97-4157-be5f-197db61f2306,2985,3985,Lake Victoria,Martinezburgh,2025-01-01 10:02:48,2025-01-01 10:02:48,Cancelled,Customer no-show,64.49,Wednesday,10,1,3.7,5,Rainy,Medium,James White
214dd1e8-7921-4870-baba-e2b9353d0965,5364,6364,Brittneyhaven,Taylormouth,2025-01-01 12:21:25,2025-01-01 12:21:25,Completed,Driver requested offline trip,86.2,Wednesday,12,0,4.3,4,Stormy,Medium,Laura Thomas
10a8a692-4930-4f7a-9d7e-852a6c92ecfb,4963,5963,New Heatherchester,Lake Charles,2025-01-01 11:32:59,2025-01-01 11:32:59,Completed,Driver requested offline trip,82.09,Wednesday,11,0,3.5,3,Stormy,Medium,Emily Johnson
2c850690-ec3b-4efe-8c75-4fec4d82f1e9,1771,2771,South Jillianmouth,South Brianchester,2025-01-01 03:17:45,2025-01-01 03:17:45,Completed,,98.48,Wednesday,3,0,3.7,0,Clear,Low,David Wilson
ffc47e93-cebd-4fe6-849a-463cd0808f1c,3166,4166,Dunlapburgh,New Dawntown,2025-01-01 00:57:09,2025-01-01 12:38:23,Completed,,23.01,Wednesday,0,0,5.0,0,Stormy,Low,Jessica Martinez
09c8f6a9-91d4-406d-abec-27167ad4218f,5534,6534,Jamesbury,South David,2025-01-01 05:28:42,2025-01-01 05:28:42,Completed,,40.04,Wednesday,5,0,4.0,0,Stormy,Low,John Smith
fe5a25e2-5021-4fc1-9f4a-ce0665499319,1674,2674,East Daniel,Nicolefort,2025-01-01 04:19:09,2025-01-01 04:19:09,Completed,Driver requested offline trip,79.59,Wednesday,4,0,4.3,5,Foggy,Low,John Smith
93943465-8311-4e6f-92cd-7c6cb3591d90,1250,2250,Garnerborough,New Donald,2025-01-01 03:03:18,2025-01-01 05:05:03,Cancelled,Other,16.85,Wednesday,3,0,4.8,4,Stormy,Low,Laura Thomas
5ae09eea-38e5-4ae0-b565-2105cfd1f77d,2575,3575,North Joshua,Port Kevinport,2025-01-01 08:34:27,2025-01-01 08:34:27,Completed,Other,74.0,Wednesday,8,1,3.8,0,Foggy,High,John Smith
366d2e9e-0469-4d4b-9a5b-e058f6484de2,4420,5420,Lake Deborah,North Traci,2025-01-01 02:36:17,2025-01-01 04:27:34,Completed,Traffic conditions,67.27,Wednesday,2,0,3.5,1,Rainy,Low,Sophia Harris
6a74e84e-2c87-48d2-b713-1f96946d0d4a,3082,4082,Saraborough,Hammondmouth,2025-01-01 02:33:43,2025-01-01 08:41:56,Cancelled,Customer no-show,90.61,Wednesday,2,0,3.6,0,Stormy,Low,Laura Thomas
fca3ce02-cad5-4172-bbdc-2fade35dc0ea,2824,3824,Port Richardstad,West Mirandaborough,2025-01-01 08:21:31,2025-01-01 12:32:45,Completed,,77.06,Wednesday,8,1,4.7,4,Clear,High,David Wilson
88cda31d-e506-463f-a45b-0a1b8d2de0c3,6551,7551,North Kristenville,North Kelli,2025-01-01 11:31:54,2025-01-01 11:31:54,Cancelled,Customer no-show,14.51,Wednesday,11,0,3.9,5,Foggy,Medium,Daniel Anderson
d49dea14-2920-4a47-a924-2527fbd9e713,6739,7739,Lake Monique,West Sharonhaven,2025-01-01 04:03:55,2025-01-01 04:04:27,Completed,Traffic conditions,81.75,Wednesday,4,0,3.6,4,Rainy,Low,David Wilson
916b0582-e96a-4b28-8a38-8474ce84d83a,5545,6545,New Donnaburgh,Jessicaberg,2025-01-01 11:23:56,2025-01-01 11:23:56,Completed,Driver requested offline trip,86.22,Wednesday,11,0,4.1,1,Rainy,Medium,James White
5797b4c6-9fe1-4333-befd-a91257c0be8a,1717,2717,Ramirezfurt,North Anthony,2025-01-01 02:19:11,2025-01-01 07:57:41,Completed,Driver requested offline trip,44.17,Wednesday,2,0,4.7,1,Rainy,Low,Laura Thomas
89c425f8-18c8-4d7b-8f06-c4715640f877,6345,7345,Lake Vanessa,South Dwayneside,2025-01-01 02:11:17,2025-01-01 13:07:59,Completed,,29.89,Wednesday,2,0,4.9,4,Rainy,Low,James White
d0bbfc07-67a6-42bb-960f-0b95a8ed5932,6600,7600,Lake Dominiqueland,Melissaburgh,2025-01-01 10:50:13,2025-01-01 10:50:13,Completed,Driver requested offline trip,43.51,Wednesday,10,1,4.6,5,Clear,Medium,Jessica Martinez
c987a9a5-8cac-4138-9551-dcf91488e3b8,3049,4049,Thomasmouth,Port Matthewfurt,2025-01-01 04:14:16,2025-01-01 04:14:16,Completed,,91.01,Wednesday,4,0,4.3,0,Clear,Low,Emily Johnson
f59769fc-35af-4ba5-a3ec-23b87364ecd8,5179,6179,Kingmouth,West Richardmouth,2025-01-01 05:20:44,2025-01-01 05:20:44,Cancelled,,21.57,Wednesday,5,0,4.0,1,Foggy,Low,Sophia Harris
714dca15-d764-49df-a8d8-bda638f4141f,5810,6810,West Christinamouth,Mcfarlandshire,2025-01-01 11:21:45,2025-01-01 11:21:45,Completed,Driver requested offline trip,61.9,Wednesday,11,0,4.8,3,Clear,Medium,John Smith
69cbc407-1bcb-4576-88a5-b65599ed9728,3725,4725,Jaredtown,Martinezton,2025-01-01 08:51:29,2025-01-01 08:51:29,Completed,Customer no-show,32.56,Wednesday,8,1,4.1,2,Foggy,High,Sarah Davis
85bfcf1b-345e-45bc-bafd-cd34a9e3c746,6421,7421,Ryanbury,South Stacy,2025-01-01 07:31:54,2025-01-01 11:38:31,Completed,,17.15,Wednesday,7,1,3.8,4,Rainy,High,Daniel Anderson
b99b48dc-9d98-4ffb-ae25-478ac1e03fdb,2461,3461,Evelynbury,South Amandastad,2025-01-01 03:18:23,2025-01-01 10:28:56,Completed,Customer no-show,46.76,Wednesday,3,0,4.1,4,Clear,Low,James White
cde853ee-4157-40a6-97b5-43a12d4dca84,2669,3669,Lake Veronicaview,Rileyshire,2025-01-01 04:20:56,2025-01-01 08:14:01,Cancelled,Driver requested offline trip,61.83,Wednesday,4,0,3.7,1,Foggy,Low,Laura Thomas
792f2090-fd81-4ee9-a33d-cce3a857bf3f,3757,4757,Port Kayla,South Kurttown,2025-01-01 10:48:55,2025-01-01 10:48:55,Cancelled,Customer no-show,21.62,Wednesday,10,1,4.2,5,Rainy,Medium,David Wilson
2cd94cd4-0959-4193-9718-074023211b89,3001,4001,North Angela,Lake Stephaniefort,2025-01-01 03:04:48,2025-01-01 05:58:38,Completed,Traffic conditions,46.39,Wednesday,3,0,3.9,3,Clear,Low,Emily Johnson
c1f16297-67bd-4d31-94ce-13fce4257523,5572,6572,Drewfurt,North Sarah,2025-01-01 06:57:58,2025-01-01 06:57:58,Completed,Other,80.05,Wednesday,6,0,4.5,5,Foggy,Low,Jessica Martinez
089a7787-b257-43c5-9cc0-f6e23763becd,5614,6614,South Josephfurt,New Victoria,2025-01-01 13:06:43,2025-01-01 13:06:43,Completed,Customer no-show,95.95,Wednesday,13,0,3.7,4,Stormy,Medium,James White
bb5e4216-896d-4118-8d18-8c8d25b40971,1405,2405,Leeborough,South Jacqueline,2025-01-01 09:54:48,2025-01-01 09:54:48,Completed,Other,65.08,Wednesday,9,1,4.0,1,Rainy,High,Michael Brown
4e18f51c-c237-4906-be16-4a3b72be81b6,1385,2385,Beckfort,Kellyview,2025-01-01 05:18:55,2025-01-01 06:25:19,Completed,Traffic conditions,63.54,Wednesday,5,0,4.6,4,Clear,Low,Laura Thomas
a241d0c3-160b-424c-a7d2-32e4d8bfe4b8,6386,7386,East Christopherhaven,East Darlenetown,2025-01-01 12:24:05,2025-01-01 13:04:26,Completed,Traffic conditions,14.17,Wednesday,12,0,4.3,3,Rainy,Medium,David Wilson
bd590d38-fea9-4721-b151-a14a52238e72,3153,4153,Lake Alexandertown,Reedberg,2025-01-01 11:18:50,2025-01-01 11:18:50,Completed,Driver requested offline trip,71.21,Wednesday,11,0,4.6,2,Foggy,Medium,Emily Johnson
f92ca786-585d-43c6-8d29-3ca4b5d8a85a,2634,3634,East Amanda,East Rachel,2025-01-01 01:24:45,2025-01-01 13:01:04,Cancelled,Driver requested offline trip,44.41,Wednesday,1,0,4.7,0,Rainy,Low,Jessica Martinez
c4189f89-4895-45c2-b8ca-e65582f990f8,6495,7495,Port Ronald,Chaseport,2025-01-01 07:33:11,2025-01-01 12:17:02,Completed,Driver requested offline trip,10.89,Wednesday,7,1,4.2,5,Foggy,High,James White
38efdefc-96b7-41ae-8f84-4e698172d5e2,5785,6785,Parksmouth,Barberhaven,2025-01-01 10:49:31,2025-01-01 10:49:31,Completed,Driver requested offline trip,51.68,Wednesday,10,1,4.1,0,Foggy,Medium,James White
ead9de59-dcef-4092-b58a-c4d28b4a28ab,4926,5926,Karenville,Johnborough,2025-01-01 06:51:15,2025-01-01 06:51:15,Completed,Customer no-show,31.99,Wednesday,6,0,3.5,3,Stormy,Low,John Smith
d93f3600-4f42-4f2e-b324-c54da6d64062,5159,6159,Taylorside,Aaronfort,2025-01-01 06:17:55,2025-01-01 06:17:55,Completed,Traffic conditions,6.37,Wednesday,6,0,4.9,1,Clear,Low,Sarah Davis
0f0e156a-0014-4797-908a-944fba7108a2,5949,6949,Port Angela,Paigeside,2025-01-01 03:22:03,2025-01-01 05:31:28,Completed,Driver requested offline trip,86.41,Wednesday,3,0,4.7,3,Rainy,Low,James White
35e0376f-2546-4108-97c9-583185d166e6,1224,2224,Smithmouth,West Brian,2025-01-01 02:07:46,2025-01-01 11:40:32,Completed,Other,69.4,Wednesday,2,0,4.1,2,Foggy,Low,Daniel Anderson
2c493496-416c-4bc3-ac40-777fd8e5967e,3194,4194,Jacquelinebury,New Ryan,2025-01-01 04:47:06,2025-01-01 10:05:29,Completed,Customer no-show,47.11,Wednesday,4,0,4.3,2,Clear,Low,Emily Johnson
e93c6aa5-46ab-4948-95bd-f5760c8b1e5d,4137,5137,Williamsshire,Mackland,2025-01-01 01:46:46,2025-01-01 05:43:20,Completed,Other,73.1,Wednesday,1,0,4.6,3,Rainy,Low,Daniel Anderson
74f4646d-f247-47f2-8180-d9730cfde9c8,5470,6470,West Alexandraland,Reedport,2025-01-01 05:39:59,2025-01-01 12:17:51,Completed,Customer no-show,83.53,Wednesday,5,0,4.8,3,Clear,Low,Jessica Martinez
622686b8-f283-44ef-86f1-8c4bd94c8c22,2825,3825,New Meganhaven,Port Crystalberg,2025-01-01 00:22:28,2025-01-01 05:56:28,Cancelled,Customer no-show,95.81,Wednesday,0,0,4.5,2,Stormy,Low,Emily Johnson
eb42a52e-4320-4281-9cf2-a50a70c3c1f8,6510,7510,Princechester,Hunterland,2025-01-01 12:15:41,2025-01-01 12:41:19,Completed,,86.05,Wednesday,12,0,4.2,1,Rainy,Medium,James White
0729c066-9d8a-4feb-a11f-508d47940944,6125,7125,Malloryton,Sullivanton,2025-01-01 11:04:30,2025-01-01 11:06:26,Cancelled,Traffic conditions,58.91,Wednesday,11,0,4.9,5,Stormy,Medium,Emily Johnson
5e62e7df-d1bd-4941-a4e3-1be5bbe021c3,5973,6973,Amberside,Melissamouth,2025-01-01 00:44:07,2025-01-01 01:32:33,Completed,Driver requested offline trip,91.99,Wednesday,0,0,4.3,2,Stormy,Low,Sarah Davis
a9c13a94-6aa7-4374-8e64-a8ea3a49a898,1798,2798,Huangton,Jimenezview,2025-01-01 04:35:00,2025-01-01 09:57:26,Completed,Driver requested offline trip,42.39,Wednesday,4,0,4.3,2,Rainy,Low,Jessica Martinez
ad899ac4-05ed-4042-8eec-876035721482,3872,4872,New Jacquelinetown,North Joshuaton,2025-01-01 03:51:26,2025-01-01 06:54:03,Completed,Traffic conditions,25.26,Wednesday,3,0,4.9,3,Stormy,Low,Sarah Davis
2330b040-87ea-427e-9cfe-001b54cafb06,1010,2010,Copelandbury,East Carrieside,2025-01-01 05:02:05,2025-01-01 12:25:40,Completed,Customer no-show,66.64,Wednesday,5,0,4.6,2,Stormy,Low,John Smith
5863c1bd-14f1-47da-b39f-7b2b570b8740,2945,3945,Brianhaven,Luisberg,2025-01-01 09:47:35,2025-01-01 11:45:54,Completed,,68.59,Wednesday,9,1,4.7,3,Foggy,High,Michael Brown
81e48c91-d354-4d38-ad3c-107cef62056b,2839,3839,South James,East Jennifer,2025-01-01 03:51:24,2025-01-01 10:39:45,Completed,Driver requested offline trip,99.06,Wednesday,3,0,4.9,0,Stormy,Low,Sarah Davis
61d6df0c-c219-4408-bb06-0701ee71e433,5805,6805,Alexville,Stephenshire,2025-01-01 12:29:02,2025-01-01 12:29:02,Completed,Traffic conditions,64.18,Wednesday,12,0,4.7,2,Clear,Medium,James White
6f54dc74-8bd3-4d8d-ad7e-272da8f4eec6,1256,2256,Sharpburgh,Williamside,2025-01-01 10:19:52,2025-01-01 10:19:52,Completed,Driver requested offline trip,84.8,Wednesday,10,1,4.3,0,Stormy,Medium,Sarah Davis
36efbdd8-183d-4ef9-8025-282f6ad176e8,5486,6486,West Reginabury,Jonesville,2025-01-01 03:00:20,2025-01-01 11:41:55,Completed,Driver requested offline trip,60.31,Wednesday,3,0,4.6,5,Clear,Low,Sarah Davis
1e1c0fc5-e77b-44db-9e16-6737d9e6cf1e,6403,7403,Lake Brittany,Stevensside,2025-01-01 00:08:25,2025-01-01 01:49:34,Cancelled,Other,43.1,Wednesday,0,0,4.9,5,Stormy,Low,Michael Brown
52cc3b75-c55b-416c-a4fc-31d93caf91f8,2582,3582,North Joshua,South Jason,2025-01-01 07:55:44,2025-01-01 07:55:44,Completed,Customer no-show,83.56,Wednesday,7,1,4.1,0,Rainy,High,Sophia Harris
fc69dd5d-4f72-4a34-add5-3349fc1ac023,3957,4957,South Jennifer,Theresamouth,2025-01-01 07:00:43,2025-01-01 11:09:06,Completed,Other,65.37,Wednesday,7,1,4.6,0,Foggy,High,David Wilson
64fc30db-a1e2-490a-9b1f-5dea5a6b9f9e,1925,2925,Crosbyville,Brianport,2025-01-01 08:58:09,2025-01-01 09:06:25,Cancelled,Driver requested offline trip,80.19,Wednesday,8,1,4.1,1,Clear,High,James White
aa96eedc-7d3d-431c-8437-69ae5e99504d,6548,7548,West Stephenhaven,East Laurenberg,2025-01-01 00:43:33,2025-01-01 03:25:19,Completed,,14.16,Wednesday,0,0,3.6,5,Clear,Low,Michael Brown
489f2289-e2a3-4258-b043-5ea8c4b9876f,3509,4509,Ericmouth,South Kendrafort,2025-01-01 08:19:36,2025-01-01 09:56:16,Completed,Other,14.18,Wednesday,8,1,4.8,2,Foggy,High,Laura Thomas
dea5e0b9-20e2-4237-8292-1adf2c5d1a24,6025,7025,Lake Rubenville,East Anthony,2025-01-01 02:11:21,2025-01-01 07:39:27,Completed,Other,16.12,Wednesday,2,0,4.9,1,Clear,Low,James White
19deebff-562a-4302-9cfe-606ac001f430,4776,5776,South Jacob,South Ronaldshire,2025-01-01 10:53:25,2025-01-01 10:53:25,Completed,Driver requested offline trip,43.52,Wednesday,10,1,4.9,2,Stormy,Medium,Emily Johnson
fd3eabf2-35d7-41b4-a7fa-5abefaf56389,5836,6836,East Alanchester,Leblancchester,2025-01-01 04:47:51,2025-01-01 08:02:50,Completed,Driver requested offline trip,51.77,Wednesday,4,0,3.6,2,Foggy,Low,Sophia Harris
db8ed9b8-f142-4647-9d65-6906c6aa119a,5137,6137,Melaniemouth,Brandonport,2025-01-01 01:10:24,2025-01-01 10:33:57,Completed,,51.11,Wednesday,1,0,4.6,5,Clear,Low,David Wilson
